"HP","HP3k","HP400k","Hamilton","linear","quad","BN","UC","combined.cycle","combined.cycle1","combined.cycle2","combined.cycle3","combined.cycle4","date","ID"
-1.89013966635568,-0.13425504986191,6.01180540874055,6.84838394886618,6.60262295081967,15.8043812797462,0.0792289714816553,-8.3013,2.07582646386326,1.91661022808199,2.09329947009463,2.13040829721178,2.16298786006462,2000-01-01,"AR"
-2.47750914357533,-0.998944618754823,5.46567793084312,5.48416926660801,5.46901110523532,13.7985419657022,0.0645733624028963,-8.7228,1.74959884038247,1.59772656695045,1.73960648757751,1.78494265202255,1.87611965497936,2000-04-01,"AR"
-2.57192087016537,-1.36617484208776,5.32292619905227,4.74394518422061,4.96620583717358,12.5173051075269,0.538029617217467,-8.743,1.24715728987957,1.08351578029062,1.22553978124564,1.32443923570093,1.35513436228109,2000-07-01,"AR"
-2.9896294615987,-2.05978552113786,4.71672530502152,4.41690003370251,4.8673115079365,11.6954899267399,0.174950899922023,-9.2514,0.550358179629349,0.374901257982917,0.530920509992766,0.568258979048716,0.727351971492999,2000-10-01,"AR"
-3.5765142536773,-2.92886459096189,3.77132468930093,3.61532452756942,4.30264423076922,10.494493006993,0.0526607569612785,-10.14,0.788478019595326,0.648450194686673,0.720425338520411,0.896559292081514,0.888477253092705,2001-01-01,"AR"
-2.28691840884961,-1.86360493855117,4.84594621927009,2.45380266385704,3.39398601398602,9.05530529172319,0.345142392285607,-8.9538,0.712003744049827,0.504283094116883,0.779078907622189,0.780149635948675,0.784503338511561,2001-04-01,"AR"
-2.88367142489558,-2.68731597338649,3.88110834747044,3.36717337269781,4.5132066938037,9.59290845239047,0.206516901451971,-9.8464,5.36288108035019,5.38904403757476,5.35560287755365,5.35507149619127,5.35180591008108,2001-07-01,"AR"
6.53687263488663,6.83598605580593,14.4846639955333,2.2163960826354,3.58770851624232,8.18657479864107,-0.481643840582971,1.3194,24.5456023198431,24.5870688304339,24.566260074438,24.5247201455519,24.5043602289484,2001-10-01,"AR"
33.5882601920814,34.9063310216249,47.4330913433324,13.0939959493005,14.3061381074169,17.6860431128973,-1.32246337839726,36.332,37.7683672900417,37.5412248908847,37.6779614121115,37.8430983663486,38.0111844908222,2002-01-01,"AR"
33.2782679207546,35.6241599863553,53.4171779024033,47.747828332244,47.6150724637681,47.4989904645263,-10.8086676132337,44.683,32.8228940732399,32.6345071177088,32.7341592271631,32.8833028583407,33.0396070897468,2002-04-01,"AR"
18.2963170114483,21.1720114285303,42.5553743397626,55.7516091367147,54.0239839034205,50.1610731052984,-18.1292719002165,35.726,22.7853802112922,22.7789872631482,22.7679367953861,22.7843383471822,22.8102584394524,2002-07-01,"AR"
1.99284178945685,4.8370127520629,27.7183898697069,46.5115208043825,43.5235915492958,36.8383625956653,-2.43347917013303,22.157,12.4238045628366,12.5552391227202,12.4350708828038,12.3774722524502,12.327435993372,2002-10-01,"AR"
-9.24669368208414,-6.83530380080963,15.9185567795029,32.7134784822995,28.9446347031963,20.5747099839565,6.66346066568062,11.122,5.4573197566453,5.63631696059745,5.48438221145761,5.39636248544006,5.31221736908611,2003-01-01,"AR"
-13.7883274953713,-11.9850355785154,9.79598424242296,21.4802883097473,17.3141429100333,8.1247389855609,8.45510867928135,5.5045,2.12386849328211,2.30002136437144,2.15433569715324,2.06458444012952,1.97653247147424,2003-04-01,"AR"
-14.3128460870567,-13.1487510865906,7.32022717931214,15.6763078549715,11.3127567567567,1.74183214793743,6.34072715951555,3.4304,0.238296195577767,0.397637606086772,0.265878027026689,0.184334884714554,0.105334264483054,2003-07-01,"AR"
-14.3322912969227,-13.8091435872618,5.07842682950002,13.4298342879721,8.93817543859648,-0.840257006151717,3.13853892086245,1.4986,-2.2095592114997,-2.05848340398031,-2.18599150556566,-2.26083917776886,-2.33292275868396,2003-10-01,"AR"
-15.7063003265295,-15.8599308631811,0.990308935977176,11.3283775636775,6.77792207792208,-3.0588989957411,1.38580260050823,-2.4461,-3.50580378584799,-3.36386793871752,-3.48151122951229,-3.55350552620272,-3.62433044895943,2004-01-01,"AR"
-13.8954419796982,-14.647593358874,0.153820842346576,7.21147407964245,2.73246753246754,-6.90374435690892,1.61968672697645,-3.1769,-3.57509068760675,-3.44617753025563,-3.55363973381599,-3.61836961302679,-3.68217587332858,2004-04-01,"AR"
-12.2171035822929,-13.4858284669721,-0.72739393875932,6.31394640321912,1.92865952612788,-7.46673563777995,2.09104128735918,-3.9891,-4.47369492804844,-4.36563137510053,-4.45778089934439,-4.51018471816964,-4.56118271957921,2004-07-01,"AR"
-11.641555650192,-13.3762375636882,-2.77914481616745,5.32600017865975,1.06914556962025,-8.04426863572433,0.53761801070155,-6.055,-5.63751380261472,-5.54180014922628,-5.62427251734954,-5.66966830731726,-5.7143142365658,2004-10-01,"AR"
-11.0811036843763,-13.2289637585994,-4.89524479986991,3.07106496445915,-0.984722222222217,-9.70467479674796,0.767635706236939,-8.2719,-6.14289788215651,-6.0613261249842,-6.13187942573276,-6.16997057811055,-6.20841539979851,2005-01-01,"AR"
-9.34608213763495,-11.8141007109214,-5.65725799072322,0.648829778185245,-3.12902740138512,-11.3453053406036,1.39456665639565,-9.1693,-6.50896725408583,-6.44642975534243,-6.50238419470714,-6.52965525936608,-6.55739980692768,2005-04-01,"AR"
-8.2297841750958,-10.9450469161455,-6.93263840785418,-0.466117741921821,-3.93197178959742,-11.6207652911297,1.25823684765004,-10.633,-6.62277366393592,-6.58164228637136,-6.62031908136867,-6.63624317418895,-6.65289011381468,2005-07-01,"AR"
-6.27401899099156,-9.13712126818172,-7.08858378745699,-2.14928804017394,-5.26738382099828,-12.374962033006,0.70124860661683,-10.99,-6.33426024392793,-6.31168650853033,-6.33601590686601,-6.34153175265686,-6.34780680765852,2005-10-01,"AR"
-4.65019651464635,-7.57486978271718,-7.32022449278754,-2.73133452706196,-5.4903081232493,-12.0307435997655,0.801499035319321,-11.435,-6.15124157845128,-6.14851376336673,-6.15744463374125,-6.15195546711888,-6.14705244957827,2006-01-01,"AR"
-3.16815195677171,-6.07626413018848,-7.43437280533414,-3.40016796870016,-5.79679890560875,-11.7785527619227,0.274658248830178,-11.773,-5.90928274049433,-5.92227611479703,-5.91904729176129,-5.90476377570134,-5.89104377971768,2006-04-01,"AR"
-1.91252324916231,-4.73768572288571,-7.53183774975806,-3.94578623515117,-5.99230152365677,-11.4296602755705,0.299125793819954,-12.103,-5.67541713918525,-5.70308487584312,-5.68846288652454,-5.66602449483199,-5.64409629954136,2006-07-01,"AR"
-0.786023853555914,-3.47089661093684,-7.51909309554951,-4.49028779791819,-6.17740334378266,-11.0844352083407,0.243282418212285,-12.327,-5.47793282823871,-5.51809571796172,-5.49394948121748,-5.46441222948115,-5.43527388429451,2006-10-01,"AR"
0.0521746264217668,-2.44960828153141,-7.59099502002133,-4.82527154288642,-6.25712461695608,-10.6529707184202,0.221019425620237,-12.644,-5.26723567049796,-5.31703554892352,-5.28560024432685,-5.25055538019113,-5.21575150855035,2007-01-01,"AR"
0.801045318071907,-1.48284661949719,-7.55392962058353,-4.89531061980637,-6.42734082397004,-10.3251183273655,0.182125748512005,-12.855,-4.76837557859284,-4.82661975781319,-4.78852164462301,-4.74894671782531,-4.70941419410983,2007-04-01,"AR"
1.86148592329129,-0.164191937791728,-6.94227008373684,-4.73621403284271,-6.49291819291819,-9.91071826724,0.20871321370549,-12.475,-4.54627174147603,-4.61179526520362,-4.56893774718344,-4.52454884319467,-4.47980511032239,2007-07-01,"AR"
