"ID","date","c.hamilton13_panel","c.hamilton20_panel","c.hamilton24_panel","c.hamilton28_panel"
"AT",1991-04-01,6.24605818003675,8.32010335177869,6.92808406010423,7.45304360067201
"AT",1991-07-01,2.95515288416149,6.72742812940988,5.0359811407151,6.07238276762091
"AT",1991-10-01,3.66055982408571,4.76214964410055,5.37428594792304,4.9275915152488
"AT",1992-01-01,-0.712031187352093,6.30783691642797,6.47050067012394,4.22090263246168
"AT",1992-04-01,5.07849095060021,6.13018054440026,6.62369856933292,4.68160578239847
"AT",1992-07-01,3.86771848087047,5.35114182087249,6.24256937641637,5.09072522603507
"AT",1992-10-01,1.73792127812355,3.62399166898305,4.49107385155183,4.89553983567929
"AT",1993-01-01,-1.28027372072233,4.85935894928641,6.66824358780656,6.54730256895236
"AT",1993-04-01,1.53092120452191,2.69007884782554,6.14377175126034,6.19115261853369
"AT",1993-07-01,-1.11868089295547,2.00148838229946,4.05999022242846,5.37840430443045
"AT",1993-10-01,-0.622136404985233,0.0980348887808939,2.24412584080534,3.10989313718571
"AT",1994-01-01,-4.4004631449288,2.35864895291677,2.24613528019913,3.76228261899736
"AT",1994-04-01,-1.02100894253609,1.0073059651278,0.627151431749436,3.15307978941196
"AT",1994-07-01,-3.75006298797931,-1.97027466358439,-0.332341033263822,1.94346801990724
"AT",1994-10-01,-1.7030634417251,-2.86617947621748,-1.69856754591689,0.194856717145276
"AT",1995-01-01,-5.96647055739965,-3.34705955744831,-0.399127141431578,-0.495809249451299
"AT",1995-04-01,-2.1883363543692,-4.91811088082953,-1.6346037727259,-2.35507033794661
"AT",1995-07-01,-3.87144708494008,-4.53709039409362,-3.89496803851001,-2.07522158971552
"AT",1995-10-01,-2.32706062442625,-3.80923393747864,-2.56373696958788,-1.80800692235153
"AT",1996-01-01,-7.06837369618499,-4.60668768531039,-4.08150314283248,-1.7529675740012
"AT",1996-04-01,-2.39957393577487,-4.13557031111586,-3.5108553374482,-0.902704661029487
"AT",1996-07-01,-1.31308474065352,-0.919773195385633,-1.80423968145939,-0.803795918364541
"AT",1996-10-01,-0.0994259438146279,-2.59909108265997,-3.02977162299663,-1.98402900927317
"AT",1997-01-01,-2.21702142849847,-0.746334639523388,-2.04046211864249,-1.77941014048861
"AT",1997-04-01,4.3319960564586,0.627282120044495,-0.639737990168191,-0.415199782675817
"AT",1997-07-01,4.27006637079032,1.48321249668237,1.99806920198654,1.21357093315921
"AT",1997-10-01,4.93230192507109,0.127950380334658,0.243338748535611,-0.518215217763386
"AT",1998-01-01,0.495714439069483,-1.23022381297171,-0.297176364005472,-1.58046483075234
"AT",1998-04-01,5.69706076795437,-0.902785929498102,-0.875950896137486,-2.69464185608156
"AT",1998-07-01,4.50651739928585,0.232093275658397,-1.39802315901516,-1.11872809473242
"AT",1998-10-01,4.92261072442859,0.492967658193906,-1.15643028451939,-1.62573895209566
"AT",1999-01-01,-0.416001296332472,2.38115275333436,-0.688112858458512,-0.183749205236745
"AT",1999-04-01,6.5449831542129,1.58731007892527,-0.573029716549772,-1.08092459034543
"AT",1999-07-01,5.6706570008354,5.89692297751949,3.57174989495606,1.98542198452604
"AT",1999-10-01,5.18266466982967,7.21917211109727,5.3499960079426,3.56685345663098
"AT",2000-01-01,4.98168168170029,10.1307042602248,7.32392290588396,4.32514084332735
"AT",2000-04-01,10.5294276972508,11.3067041135374,8.65709296732678,6.14451613362909
"AT",2000-07-01,10.6453129173947,16.388485071315,14.8774778951815,12.5788573658154
"AT",2000-10-01,7.37282476913193,11.6344883454178,12.4072801337442,10.224565377802
"AT",2001-01-01,7.65650613321231,15.8237683290624,14.4333685829117,11.8049831312224
"AT",2001-04-01,12.6920160008724,11.3007942026762,12.8875840518627,9.82970639386003
"AT",2001-07-01,11.4393025969644,9.92898383540409,13.2889454111879,11.7242092003258
"AT",2001-10-01,12.2328845908815,12.4956651144617,12.1814096414173,12.3172558739054
"AT",2002-01-01,9.63553210127858,13.3708513677068,15.6461797705072,14.2805338877763
"AT",2002-04-01,11.7368692706263,8.41449214597991,12.2780929259817,13.1942570954568
"AT",2002-07-01,10.3554341915072,7.38659267621707,10.0107959514296,13.1436373538009
"AT",2002-10-01,5.20936355101625,8.56332117397547,11.073640941132,10.5670453284168
"AT",2003-01-01,1.07186624005724,11.500280009072,11.3763466043605,13.2724618856468
"AT",2003-04-01,3.66975822359757,9.10092249792311,6.85059116365818,9.9936613660172
"AT",2003-07-01,0.22022837508594,8.94628370555804,5.93163746926683,8.85193118250563
"AT",2003-10-01,-5.24309634709799,10.1717310009564,9.31448519625892,11.2852235136525
"AT",2004-01-01,-1.23322219064263,11.6589354706861,12.522644987139,12.356890244778
"AT",2004-04-01,2.51500725222757,11.1092937849205,11.4798205783154,9.37757524897201
"AT",2004-07-01,2.84429078943937,5.9579771635311,10.7220294063413,8.25687925722475
"AT",2004-10-01,-0.529168338428777,2.18923875446841,8.44986616170899,7.27302961040664
"AT",2005-01-01,-3.31626195817011,4.39299976879548,9.78818275601185,10.2516737962786
"AT",2005-04-01,1.38912288353875,3.4410750462804,11.4149528999676,11.6520673344164
"AT",2005-07-01,2.31880007011145,-2.8701469129275,8.06925506366384,12.6755939047582
"AT",2005-10-01,1.81535590006729,0.799757254727361,4.81253699161236,10.7730811887665
"AT",2006-01-01,2.52919450003521,3.73087887889215,7.80715023440757,13.2680364987807
"AT",2006-04-01,5.96755243175572,6.52427755158102,6.14327390625578,13.5244292862368
"AT",2006-07-01,6.28322702636731,5.21727249114009,-0.380408483978821,9.98558421479025
"AT",2006-10-01,4.0957361651346,0.943494733509872,1.51979610250288,6.2800020587069
"AT",2007-01-01,-1.32210667312522,1.03961672085816,2.23979473191106,7.34281688115292
"AT",2007-04-01,1.85943791896885,2.8383940209741,5.93657347747167,4.61935014329799
"AT",2007-07-01,1.53582592695946,3.95220375879149,4.70506928773552,-1.61242085223792
"AT",2007-10-01,4.58940550890522,5.50321632808694,3.8044631818472,6.93650048914899
"AT",2008-01-01,6.56104768432912,7.16786432487688,5.42311400798914,7.43776997251033
"AT",2008-04-01,5.65528590166045,5.94526592167417,4.50563628220105,6.23477870218362
"AT",2008-07-01,0.263150212374747,5.28040039223763,4.66675675820993,3.88509081950752
"AT",2008-10-01,0.982383057005761,3.05625017004545,6.07706916701256,3.53437805437061
"AT",2009-01-01,2.3771413626108,3.85022144832566,7.23819902840078,5.95788723551362
"AT",2009-04-01,1.60701364094199,2.7977659436321,7.16897609550317,5.09383909647353
"AT",2009-07-01,-0.0453632562338269,5.55537876883816,8.06635425634574,6.36178162099955
"AT",2009-10-01,-0.938012299783999,7.03869149755852,3.43443445993294,5.84605565764214
"AT",2010-01-01,3.30916036053824,7.30415965750753,4.87483765107199,8.05254567668946
"AT",2010-04-01,6.92865596125098,3.09354343949488,4.53165156887018,8.13748115477699
"AT",2010-07-01,1.68290044715171,1.59492046175415,5.87863749542881,7.38298831062649
"AT",2010-10-01,0.38776707621094,3.2566952439121,7.77245412653092,2.96753223388346
"AT",2011-01-01,-4.69763591562634,-0.481822379613446,5.26299855117878,2.85692114182446
"AT",2011-04-01,-3.90517190682362,-3.5329791557206,-0.440524825951315,0.628983189606184
"AT",2011-07-01,-3.03695140179601,-5.01578404538431,-2.95866377694883,1.3729155539173
"AT",2011-10-01,-2.65845618446769,-1.11638494574044,-1.39086467776965,3.30345042560813
"AT",2012-01-01,-7.26933551088729,0.367225864173633,-3.11708301732802,1.12833862391979
"AT",2012-04-01,-5.25494670636252,-3.8088898526013,-5.35139028441307,-4.2807164230673
"AT",2012-07-01,-6.21940739190097,-5.50132531452845,-6.76086084842042,-4.07822153969782
"AT",2012-10-01,-10.0030168820736,-10.2832845741394,-4.71032856200774,-3.76794197313157
"AT",2013-01-01,-9.26146378467873,-9.59120899115412,-2.17532431007652,-6.8212347193247
"AT",2013-04-01,-10.6663368910331,-8.54290322912648,-7.41616765113568,-10.4906127880394
"AT",2013-07-01,-12.7691980179531,-8.55261157903174,-9.57244583741106,-10.5610889447371
"AT",2013-10-01,-7.33560092973828,-8.0384128835731,-8.65830967057936,-2.21108980797839
"AT",2014-01-01,-8.88764225135639,-8.17021397940853,-8.99654489275451,-2.613724804451
"AT",2014-04-01,-4.06874971492397,-8.55162104923692,-6.92185124933288,-8.45160081715971
"AT",2014-07-01,-5.24926955767615,-10.4983787596805,-6.43206826384959,-8.13080477001498
"AT",2014-10-01,-7.88085145161293,-12.8010241746432,-13.4883235500349,-14.3710817233144
"AT",2015-01-01,-6.9659149176021,-11.8988363388132,-10.589661719171,-11.1052837570235
"AT",2015-04-01,-7.14963425737061,-15.342169990015,-13.1457849531461,-11.4393550917605
"AT",2015-07-01,-9.17664825695457,-14.3018525977281,-14.9525871796674,-11.8482771604559
"AT",2015-10-01,-8.5726572037841,-14.5947031478518,-14.1901047080428,-16.1646784148834
"AT",2016-01-01,-5.80275065476573,-10.2913893243722,-15.2993198857131,-13.881703931317
"AT",2016-04-01,-6.22019920561566,-11.7569519045371,-17.0847459043806,-15.3413437708068
"AT",2016-07-01,-4.59916234518975,-9.55525317801828,-14.8315349069906,-16.2829711608741
"AT",2016-10-01,-4.59116908226001,-10.705350486182,-14.8427814899306,-14.4519482339229
"AT",2017-01-01,-11.5338534258563,-8.165783076994,-9.15371121260112,-14.9108873537039
"AT",2017-04-01,-7.91137051227743,-11.0811933969109,-11.0957584205604,-17.6533718956257
"AT",2017-07-01,-8.76322513400121,-10.2123216608351,-9.97970754002449,-15.6750197436303
"AT",2017-10-01,-7.80450410519626,-7.16072238677748,-11.3684062661761,-16.1595739921389
"AT",2018-01-01,-0.885846553097078,-6.29148174247943,-8.73983453503628,-9.88242473458065
"AT",2018-04-01,-5.17353910891668,-6.01079848365919,-11.0103511718954,-12.9191688464402
"AT",2018-07-01,-2.21105685877149,-5.69010173049739,-9.6945108485394,-11.0005977570832
"AT",2018-10-01,-3.58201254803698,-13.7166423310931,-6.77953756767746,-12.1171572665763
"AT",2019-01-01,-1.78326761965759,-7.48548349154243,-5.24225077354161,-8.6664571865626
"AT",2019-04-01,-0.592866218899286,-7.48721964804361,-3.3981899925442,-10.1065833908842
"AT",2019-07-01,-2.11833663342954,-7.77061055016685,-5.53314540951748,-10.2928881271882
"AT",2019-10-01,-4.00670606539847,-1.69548865785077,-13.4709707848124,-6.74772300365436
"AT",2020-01-01,-1.02414187023179,-3.16810764956968,-6.45681895437163,-5.46465509318705
"AT",2020-04-01,2.49454750358706,4.61648905203137,-2.82006199533362,0.237847750511719
"AT",2020-07-01,6.78226699079985,4.7405127970842,1.51319111531205,2.26496486867583
"AT",2020-10-01,8.07159679866664,6.82215227549357,8.60951270848242,-6.0990283396872
"AT",2021-01-01,12.0141555541878,10.5864613912319,8.88847153363678,6.83562681180465
"AT",2021-04-01,5.70499943373539,6.4006820282548,7.27950866413425,-0.682817254531599
"AT",2021-07-01,6.19053275235212,3.94564132724604,4.23702254197155,-0.257118342124982
"AU",1975-04-01,5.9388641083542,3.9922549842656,1.88509809350285,1.77879610512357
"AU",1975-07-01,5.97838987321835,4.01820258198914,1.99992867846715,1.36424940705154
"AU",1975-10-01,5.64586723082791,4.03284120097535,2.18294552173367,1.17473977732678
"AU",1976-01-01,5.35271228152927,4.13560911788363,2.66219328380763,1.22861959882785
"AU",1976-04-01,3.75396842371787,3.80683151328989,3.09257029728034,1.3448755684984
"AU",1976-07-01,2.23596460360808,3.69084866315471,2.83308843946364,1.52704071592215
"AU",1976-10-01,2.3485915154799,3.54275344737649,2.78341720302543,1.84988120965831
"AU",1977-01-01,1.30518218218098,2.52436081217128,2.23015513720588,1.41946347430163
"AU",1977-04-01,-0.641196446879319,2.23083416755457,1.65146418285263,1.21578237660777
"AU",1977-07-01,-2.07930942068612,1.91404902723632,1.65250176230759,1.06359430092459
"AU",1977-10-01,-2.17421039505167,2.00036569379514,1.84404811962473,1.2273957765436
"AU",1978-01-01,-2.3131377348422,1.54998939174118,2.0528393165277,1.72988336231123
"AU",1978-04-01,-0.353042806448063,2.90911445916476,4.10247505862055,3.5995117576091
"AU",1978-07-01,-0.19124436510469,2.79120014339785,3.81789619402977,3.59078662069617
"AU",1978-10-01,-0.21157637186382,2.76281206877597,4.25243321697173,4.23682485453968
"AU",1979-01-01,-0.862610997727911,0.754950729445307,2.74009047035394,3.44386869093241
"AU",1979-04-01,1.13013107921805,1.49623651559211,3.80929378705215,5.00525402974371
"AU",1979-07-01,1.58676844291319,1.40335313903136,4.11685213283781,5.15522265852559
"AU",1979-10-01,1.73559543670493,0.680967330101667,3.5679876625682,4.93494880157927
"AU",1980-01-01,2.35354030723221,1.2419438901749,2.91843455530432,4.9458837854086
"AU",1980-04-01,4.81620861194126,3.12762036268819,3.67431320505786,5.62395623680518
"AU",1980-07-01,4.92341612700793,2.3117287764351,2.94890144191015,4.60932997317375
"AU",1980-10-01,4.96803410953803,2.49090502853984,2.48273848057615,4.58747520518632
"AU",1981-01-01,4.93582662004147,2.94320637761514,2.64112119486993,4.19494659275497
"AU",1981-04-01,6.13546083184573,4.73512612901103,4.44486475300044,4.95505509496452
"AU",1981-07-01,3.8352668051069,4.82267221936397,3.83683510729942,4.04848354215851
"AU",1981-10-01,4.65929716696181,4.93400224639065,3.90852590621147,3.45948519761819
"AU",1982-01-01,5.54258883812073,6.56251101259711,5.13923980603297,4.16170601736004
"AU",1982-04-01,6.92694745730576,7.76973092857813,6.10415330852656,5.24082764738456
"AU",1982-07-01,5.64300549498961,8.50814286014905,7.06611907669519,6.14109312612764
"AU",1982-10-01,5.63108727155554,8.72073193020534,7.44033304113359,6.55915143768487
"AU",1983-01-01,8.34872979153023,10.1282447745625,9.77927494385384,8.34047751573373
"AU",1983-04-01,8.82212127029525,9.81634155239903,11.643034666304,9.95587406506882
"AU",1983-07-01,5.61160388146859,9.45875645755022,10.5352863533827,9.10101455952666
"AU",1983-10-01,6.57926377475982,9.18581390597843,10.522165732841,9.3318408530057
"AU",1984-01-01,5.75556622948673,8.60341473341616,9.28900708260969,8.87391153367136
"AU",1984-04-01,4.76835989487778,6.3272294548429,7.14057595954459,8.81253354876228
"AU",1984-07-01,3.26074337385358,6.46519863819828,8.03499012983757,9.27920616672602
"AU",1984-10-01,4.8103658268621,8.1744184207348,8.81375934571065,10.2089998510715
"AU",1985-01-01,6.02782926702037,8.05394767064863,9.88866074684285,10.7688337757341
"AU",1985-04-01,6.59367107835448,8.45761622565376,10.4585510275055,11.3869935798742
"AU",1985-07-01,6.76185078062704,10.1830179910896,11.1059812349442,12.3438655853959
"AU",1985-10-01,7.8046811543417,11.5425047406257,13.3855726296837,13.4171248167187
"AU",1986-01-01,7.97187692051145,11.4149622129994,12.6746270676419,14.3596933576174
"AU",1986-04-01,10.3674480257084,14.191124372972,15.2330681631203,17.2800324811591
"AU",1986-07-01,12.6733617311981,18.4690123815837,19.821068437097,20.7669493632943
"AU",1986-10-01,15.9927438800939,19.7728712763217,21.0267400228146,22.1206091176881
"AU",1987-01-01,15.5406992138634,18.1316389441262,20.1489638388139,21.4090547478379
"AU",1987-04-01,18.3409578834282,19.8031381592708,21.022659750839,22.1663959741852
"AU",1987-07-01,19.3425478775249,19.6270459257163,21.7250922983556,22.5813240142502
"AU",1987-10-01,20.4960878001019,21.2146046815525,23.6828301354292,24.3391028668974
"AU",1988-01-01,21.3038366873598,21.4907693226257,24.2100296619343,26.188367138595
"AU",1988-04-01,23.1952336358493,23.0720987311212,26.5181998183934,27.7974577639706
"AU",1988-07-01,20.7465329582813,24.8781260946244,26.3177255405799,27.6563122260391
"AU",1988-10-01,19.1365570825193,23.3691275580616,24.9960081773502,26.6728077220698
"AU",1989-01-01,18.6355490554291,24.6587809220524,24.1029234543281,26.834991316348
"AU",1989-04-01,21.1300314677569,27.8262510389633,25.5680672574105,28.6876267086762
"AU",1989-07-01,12.3663550110483,24.6494552075882,24.4733214477725,25.3730652305376
"AU",1989-10-01,6.32835067987577,22.6229070461797,22.7130775144552,23.8858700031548
"AU",1990-01-01,8.29993195149674,23.1465835799054,24.0247669380369,23.7655253520056
"AU",1990-04-01,9.78215016091346,20.3996022969949,24.1095039391665,21.897044494905
"AU",1990-07-01,5.15069999763915,18.8213185769918,22.5606932575929,21.4307752097281
"AU",1990-10-01,4.97985408427931,17.3039489979258,21.8078222742547,21.510760425268
"AU",1991-01-01,3.94813704805429,18.0178013648796,22.3213444809735,23.2825928130029
"AU",1991-04-01,-0.29622135138828,10.9206671477709,18.9565714557591,22.4725022528503
"AU",1991-07-01,-6.07735748470776,4.57784469935234,15.9201057214164,19.936205995774
"AU",1991-10-01,-4.42474878347456,5.34610496634043,14.9202514189125,19.4538824241332
"AU",1992-01-01,-2.86996019263721,5.09508161082637,13.1359766489676,17.2907999662854
"AU",1992-04-01,-4.56613042161572,1.1468411837994,7.40820128808793,14.8650550019811
"AU",1992-07-01,-8.54932226678522,1.73318171167411,3.96714266571858,14.4594589919444
"AU",1992-10-01,-7.14725057931422,-3.58378647836086,1.20191314860794,9.75324924209488
"AU",1993-01-01,-7.04335502173933,-8.14674335950945,-0.0865868624597854,7.44266649194323
"AU",1993-04-01,-12.3060599896029,-14.0294037927645,-6.53949913247408,-0.267752324552372
"AU",1993-07-01,-11.9808456112877,-13.1083785497146,-6.63277031189703,-3.81050598684748
"AU",1993-10-01,-11.7466617656124,-12.5991641141506,-10.0519464365137,-6.07417942697826
"AU",1994-01-01,-12.9938012393548,-15.2244438390295,-13.7115718495428,-6.77264665206273
"AU",1994-04-01,-14.8413526014525,-18.7045325807722,-16.2851502303188,-9.4335477954209
"AU",1994-07-01,-12.7343519672256,-14.292029085833,-15.3485870565563,-9.16570673000995
"AU",1994-10-01,-9.14270985957149,-13.2529476649282,-13.7803706222088,-11.604616149195
"AU",1995-01-01,-10.4257072624451,-15.351235162451,-15.3596776798487,-13.5443105609326
"AU",1995-04-01,-8.97607275864712,-14.1194397205009,-18.3612734441692,-15.9095847230301
"AU",1995-07-01,-9.22640638778449,-12.9287316653317,-14.4014785540555,-15.6577808522133
"AU",1995-10-01,-9.85030221536308,-12.6466438459849,-12.68265751188,-14.053970900485
"AU",1996-01-01,-5.37146823237934,-14.2907625207309,-14.9426249128801,-15.0718734064884
"AU",1996-04-01,-1.96832517170158,-11.6004296293475,-13.3374032573158,-17.1194211181214
"AU",1996-07-01,0.0315305452763461,-9.64608559198418,-13.1522325237305,-15.1128356256437
"AU",1996-10-01,0.0329597937446415,-9.66676640534616,-12.1113504400321,-12.9591360777074
"AU",1997-01-01,0.509107058389021,-9.03366506062073,-14.4192253468378,-15.2202989586095
"AU",1997-04-01,3.1357016686742,-7.76492513198807,-11.0246500021663,-12.9456443243826
"AU",1997-07-01,2.86969616937723,-8.07753890816521,-7.46901927633081,-11.3018538643045
"AU",1997-10-01,4.78711861953408,-1.36260710649465,-6.27969152078691,-8.97023561142286
"AU",1998-01-01,5.19244266367971,0.838823079790982,-4.96552591462071,-10.2383395925767
"AU",1998-04-01,7.63873926706248,6.17407731779366,-2.55677739535867,-6.0578525930847
"AU",1998-07-01,7.2722071835879,5.4135047764595,-3.1879055645379,-3.36564302772545
"AU",1998-10-01,8.39751432173593,7.73828109612272,1.49195738373752,-3.96277701922558
"AU",1999-01-01,8.46226549641202,9.56271635116259,4.25950308010726,-1.72163945559076
"AU",1999-04-01,7.73005819698937,8.0640742301509,6.26036856797757,-2.400469625074
"AU",1999-07-01,8.2213798935411,9.07971621923466,6.9205885526963,-1.62394248127679
"AU",1999-10-01,12.8214599760637,11.6642559967457,10.7563617890017,4.4383854287093
"AU",2000-01-01,11.3332681682455,12.3544921222051,12.6771008827016,6.85677786390512
"AU",2000-04-01,14.5021863297386,13.9196011303261,14.1102720799832,11.832190805052
"AU",2000-07-01,12.9431436855215,14.9819240221776,14.4258932472606,11.737803008656
"AU",2000-10-01,15.3881534992768,17.5021143579677,17.8459470783444,16.7199665081434
"AU",2001-01-01,14.362659623557,19.5693011438079,19.849984302336,19.6119812682471
"AU",2001-04-01,13.6144843171184,17.4082842633992,17.909851712541,17.5853908548253
"AU",2001-07-01,12.0882492466501,19.9883089062551,18.9439503512976,18.2189299717878
"AU",2001-10-01,10.6690350149619,16.5042792205302,16.9974050753558,17.0810041651087
"AU",2002-01-01,9.60016614333773,17.056476669778,16.4484091221541,16.5324897006981
"AU",2002-04-01,11.9256288481316,18.3057814151468,18.9915985436715,19.2826434679221
"AU",2002-07-01,15.9159586412944,20.297310378928,23.138157244291,22.1380197899602
"AU",2002-10-01,14.0067748845181,17.9816650997648,21.6327423910763,21.8947435185154
"AU",2003-01-01,10.9074739000652,18.9176264215887,22.7408383818161,22.2007267936951
"AU",2003-04-01,13.0177555687175,19.1847130796066,23.6539476903099,24.0198824417056
"AU",2003-07-01,11.4134290374003,20.0604554452247,23.9634893902271,26.3776886472752
"AU",2003-10-01,14.5201918664421,22.559103778012,24.9164901410225,27.9293539629738
"AU",2004-01-01,10.4384103880885,21.7754788641644,25.547002314368,29.1383930279391
"AU",2004-04-01,10.2362526630635,24.90622721673,25.4395810326148,29.2383840196025
"AU",2004-07-01,14.8526967516597,23.739041573384,26.1146227591582,29.9734842022603
"AU",2004-10-01,16.6353530170732,23.0180620497256,27.8256666073796,30.1335122799193
"AU",2005-01-01,19.8422639527214,23.6543446578218,27.6804394049363,31.0256248612933
"AU",2005-04-01,24.0735161996387,25.0835934639365,32.9349085805378,33.0856823042242
"AU",2005-07-01,20.8772689927802,27.0541283464699,32.8837659179141,34.909127914897
"AU",2005-10-01,20.0103192078718,25.3341298038075,32.5523375963356,36.8101750270533
"AU",2006-01-01,21.1117356234251,23.8860875030172,32.4948555534795,36.4582328298136
"AU",2006-04-01,24.9274664317571,30.5365482709012,33.3332672047097,41.0451470430446
"AU",2006-07-01,23.8506071057033,32.0484452808786,35.5846401818227,40.9445678299865
"AU",2006-10-01,24.7286085352183,36.1152360703502,32.8585117488879,39.8291289568758
"AU",2007-01-01,20.6053187605456,36.0370889576578,31.0593228781054,40.1477901368912
"AU",2007-04-01,23.606810726572,33.3022297809556,36.2827590192735,39.2829786612323
"AU",2007-07-01,24.1271131834534,32.8690767794732,38.7115718605701,42.5360768638114
"AU",2007-10-01,24.6408909262584,34.5440139900676,42.6910860758421,38.9654887600707
"AU",2008-01-01,21.9139423451453,35.2881916043535,43.0253167261155,38.4238968857139
"AU",2008-04-01,20.9613061482221,31.2682754050396,37.621318832345,41.9150315645353
"AU",2008-07-01,13.8577437474733,29.5338632000735,32.6044132680977,38.1015185164232
"AU",2008-10-01,11.80683675633,24.5534772193554,32.2459432883112,40.6508383032415
"AU",2009-01-01,5.73172849984917,22.773106084192,29.8825777645821,36.9916885071522
"AU",2009-04-01,4.72859939914618,18.0425593577461,24.6389981648396,28.9589983036556
"AU",2009-07-01,-0.148797994609401,17.8491655257315,24.0443671104727,27.3386883618351
"AU",2009-10-01,-2.4564134860126,14.5192867856311,19.4979533221592,29.0134154884432
"AU",2010-01-01,-4.90115545816312,13.2338677562621,19.6272404288387,27.4971973963227
"AU",2010-04-01,-5.60634367953583,4.75962001895172,14.9687639581469,21.1937152284342
"AU",2010-07-01,-12.1223823445198,0.071636672464512,11.3516902517716,18.1030912408783
"AU",2010-10-01,-20.3929634677225,-7.67214022489782,3.32821352848608,8.72812298259395
"AU",2011-01-01,-22.7086422055089,-8.10245895634143,1.25559697178084,9.12988701633388
"AU",2011-04-01,-24.6236187560644,-15.9224072816583,-7.66566277199763,3.31970941872381
"AU",2011-07-01,-23.0184129174457,-18.2588422353488,-9.28231981237796,2.70386028342189
"AU",2011-10-01,-22.8721973105655,-21.5175730741369,-14.6637055424284,-2.7657536796101
"AU",2012-01-01,-23.3576333795004,-20.5939000752599,-13.4740007767429,-2.96422460548103
"AU",2012-04-01,-17.9468708371612,-23.0331297339916,-18.0804906331218,-9.72615719636893
"AU",2012-07-01,-15.9779771404892,-27.0089869588545,-20.4091520430261,-9.87207696199372
"AU",2012-10-01,-17.7470760531155,-27.3125676119399,-21.9911082781957,-13.2228118100302
"AU",2013-01-01,-18.5165804830215,-26.932136691317,-20.1215065131209,-11.4566364363497
"AU",2013-04-01,-13.8763071630392,-22.2237467423008,-20.2426833565156,-15.6123629146643
"AU",2013-07-01,-11.0926064796608,-20.5680664351054,-24.3360713471384,-17.1618304922102
"AU",2013-10-01,-4.70808826720365,-18.616546153999,-23.3982426417499,-16.4349403160241
"AU",2014-01-01,-0.258637735311913,-14.8059064605494,-23.7613077708389,-15.967457422947
"AU",2014-04-01,1.78748222954755,-11.1835250482129,-19.8563502243962,-18.6171582319901
"AU",2014-07-01,6.11985835579857,-10.8830653324195,-15.4785888221481,-19.9201637731641
"AU",2014-10-01,6.91071648258515,-9.1610073470151,-12.6726058866799,-17.0160181435431
"AU",2015-01-01,12.83728124447,-3.72972997141842,-4.32224392203571,-13.1803148031085
"AU",2015-04-01,14.9153832775884,1.3995273146401,-0.0619528232726992,-9.37809297589074
"AU",2015-07-01,15.4463535500997,8.62403833468962,0.802385185888709,-5.21502062922252
"AU",2015-10-01,16.3415581892794,14.6948570231098,0.357649328491986,-4.80759036438806
"AU",2016-01-01,17.2015297950427,16.3013100178934,3.05610065890109,1.84075541359869
"AU",2016-04-01,18.4330128600789,19.4121670943895,7.25102661345647,4.07413477261673
"AU",2016-07-01,13.0843373550117,17.1971535835754,11.9088832297889,1.17933740380745
"AU",2016-10-01,13.1379621041488,17.6581388956726,15.7567970206191,-0.650955947105628
"AU",2017-01-01,6.75860632530152,13.7720654080473,12.7696764069083,-1.86834223618692
"AU",2017-04-01,9.26302455575903,11.3938391504224,14.2390989854294,0.683388643451066
"AU",2017-07-01,4.2117536432269,9.74033275274642,10.2136215932877,3.61891742951139
"AU",2017-10-01,1.47396020209084,9.62261675921651,12.7064821693492,9.0028834759054
"AU",2018-01-01,-1.08133188124145,10.6882999394697,12.9217952034095,8.81587653354259
"AU",2018-04-01,-5.67293183551401,4.7723752291537,10.3853213517837,10.7709430734032
"AU",2018-07-01,-6.8788343758291,7.15437527644224,10.4342382671107,8.52349379516116
"AU",2018-10-01,-10.2824718775618,3.24827561072217,8.94831953246148,11.0507002768462
"AU",2019-01-01,-10.3793142435907,5.99396584898058,8.68490772654656,9.56956622831644
"AU",2019-04-01,-11.8766647095313,2.13248474473387,3.21982701387759,6.90341561433676
"AU",2019-07-01,-14.0705431954933,-2.53599639724282,3.33921480809057,6.31948506439897
"AU",2019-10-01,-14.4204215551252,-7.57398570068044,-1.31873895205662,4.19243555957745
"AU",2020-01-01,-8.06935606601113,-8.22477482870868,5.63822181717317,7.71592972796307
"AU",2020-04-01,-2.32440212589292,-9.23703616827004,2.36333238246561,1.84327005693678
"AU",2020-07-01,-2.11168361563847,-10.8706399164821,0.390412987189456,6.98012238788241
"AU",2020-10-01,-1.36096892864249,-11.370758915133,-5.0045566178206,1.32121671090226
"AU",2021-01-01,-4.38891691905159,-13.1967833905197,-9.47296873229276,5.05954491622381
"AU",2021-04-01,-10.3922771245023,-18.2763266964582,-15.5238666771248,-4.83520058793586
"AU",2021-07-01,-11.9037509229427,-19.4926584636729,-20.4276285629286,-10.1864201518639
"BE",1985-10-01,-6.53351479759113,-10.5225417622631,-20.101586127439,-17.3877436405364
"BE",1986-01-01,-11.4484961230951,-10.9853620976913,-9.36641108519623,-17.808814141081
"BE",1986-04-01,-9.0590509007254,-10.0278424822577,-11.8356915585242,-19.3432231049699
"BE",1986-07-01,-7.72346470727089,-10.6091779784778,-13.835962671233,-21.6844419793422
"BE",1986-10-01,-7.65732193343739,-13.3054676333782,-11.0406300567316,-21.3445623282638
"BE",1987-01-01,-7.84588205883583,-10.6767376556014,-10.3659327656494,-11.2320718769375
