"AR","AT","AU","BE","BR","CA","CH","CL","CN","CO","CZ","DE","DK","ES","FI","FR","GR","HK","HU","ID","IE","IL","IN","IT","JP","KR","LU","MX","MY","NL","NO","NZ","PL","PT","RU","SA","SE","SG","TH","TR","UK","US","ZA"
"1984-01-01",NA,-3.52959744928492,-0.124602032162091,NA,NA,-8.35738864975676,-0.425529516190391,NA,NA,NA,NA,-0.513744769622983,3.43843554047121,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.403238775068778,0.530433960279703,0.552259164520953,0.499794405096316,NA,NA,0.477921497296453,1.91223033366051,1.78921570142943,-2.11736630938173,NA,-0.848643068352209,NA,NA,-0.118975238274802,NA,NA,NA,1.04443927233694,-0.0294464680766957,-0.112512444778303
"1984-04-01",NA,-2.16163888020892,-0.621365117965674,NA,NA,-3.41743121314385,-0.365495062474147,NA,NA,NA,NA,0.0997833876784243,2.53465765420067,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166827329641128,0.0789996998151973,0.775045085865768,0.214417447506214,NA,NA,0.0733360575887883,-0.792416828477063,3.69453276028967,1.1881709836589,NA,0.663469607989627,NA,NA,0.0841439499263711,NA,NA,NA,1.70473760277045,0.175163401708575,1.25323784662395
"1984-07-01",NA,1.26401948057218,-0.203477734120014,NA,NA,-4.53111252296541,0.173517884529485,NA,NA,NA,NA,-0.0622225033034799,5.28493392321234,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.421335138582854,0.262465374764042,-1.2398168568166,0.828257546238241,NA,NA,0.43498329301285,-3.88018564980099,3.61093658824732,-0.863726522709194,NA,-0.0807758669274883,NA,NA,-0.0475654635000046,NA,NA,NA,1.49462755303976,0.439044320717133,0.765946942544845
"1984-10-01",NA,3.34396250167415,0.19779623819905,NA,NA,-5.90252587404185,-0.400638200286611,NA,NA,NA,NA,0.169880223681402,-0.995600264099779,NA,NA,0.249107648951896,NA,NA,NA,NA,NA,NA,-0.02535722727217,0.62873202276225,0.270313049245323,0.565600883848695,NA,NA,0.254681036106432,-0.909707453775007,1.43269639855923,-1.58636648710101,NA,-0.0573310835901855,NA,NA,-0.0238261884200292,NA,NA,NA,1.69089950784174,0.789912216807646,0.16390716699429
"1985-01-01",NA,0.651641501949616,0.525565747112299,NA,NA,-3.16443453013392,0.240883073850269,NA,NA,NA,NA,-0.166233676988741,3.34969151613203,-2.05251422097575,NA,-0.355548185201843,NA,NA,NA,NA,NA,NA,-0.531961137864272,0.665746363023775,0.108771315971066,1.82306394877314,NA,NA,-0.0744317694244409,1.69873249349609,3.74614382542318,0.236407077169443,NA,0.27033747440174,NA,NA,-0.0213181692977729,NA,NA,NA,2.63112478498715,1.0766306610582,0.502934519120402
"1985-04-01",NA,-0.702351795595699,0.851650648257635,NA,NA,1.00262688661765,-0.610904847638643,NA,NA,NA,NA,-0.112430896584603,5.61372459052191,-4.63134198167557,NA,-0.0944671094971349,NA,NA,NA,NA,NA,NA,0.612784123601709,-0.148187006089143,0.799065188745673,3.36602834870897,NA,NA,0.264453726370655,-1.39353996763172,0.680143572265655,-0.114734402149438,NA,0.438344624037497,NA,NA,-0.115085928869408,NA,NA,NA,0.504098015879519,1.41788658053779,-0.278272189888731
"1985-07-01",NA,0.288677941428149,1.37040100923696,NA,NA,0.401639414760992,-1.15801491980456,NA,NA,NA,NA,-0.305804665879571,7.80233797757848,-2.82217755655615,NA,-0.346158054001152,NA,NA,NA,NA,NA,NA,0.76246859938571,-0.23841251378667,-0.733942759940376,3.85946258512408,NA,NA,0.550945709067056,-2.76631615109465,1.15746958053112,-0.285097906581174,NA,-0.633555059773132,NA,NA,-0.0909979215123999,NA,NA,NA,-0.319121568534918,1.9681684096341,0.550591457056138
"1985-10-01",NA,0.732700499862513,0.900661375281673,-0.176835672378347,NA,5.1966814780227,0.371343076614966,NA,NA,NA,NA,0.249492431915449,21.709891585159,-1.81211382990119,0.388502061700855,0.168980535740913,0.0355055821681024,NA,-0.609752564228878,NA,NA,NA,0.075432854457624,-0.00200797343969148,-0.227121496945494,1.5070430175639,NA,NA,2.67464633136439,-1.88611335433956,1.48072111686596,0.0589937398230914,NA,-2.22786522805035,NA,NA,-0.0257955377654548,-0.997052484569768,-0.577209560136167,NA,0.410540381042509,4.05123504784737,1.39216029419871
"1986-01-01",NA,-1.24753225198693,0.905773327765718,-0.113729645894726,NA,1.25222045064824,0.228176244238247,NA,NA,NA,NA,-0.515729202557902,24.5667782705806,-5.89416934850868,0.735629346637123,-0.107271426908703,-0.124672194694886,NA,-0.251730808645199,NA,NA,NA,-0.559421809959124,-0.100648486076063,0.168567889084376,-2.13064690249966,NA,NA,3.30494005732775,1.01196737505812,2.5004925445043,-0.166648531038983,NA,-4.68171628664038,NA,NA,-0.627918044658143,-1.425194835693,0.243558762224136,NA,0.41312708323259,2.52593183832133,-0.178058285753704
"1986-04-01",NA,-1.45661292860923,2.47392983595551,-0.0193142752450694,NA,4.04655077432831,0.452949111096915,NA,NA,NA,NA,-0.231872703641155,14.8984322235882,-8.7530570912392,0.44537003413745,-0.00830619408149425,-0.0780332145866434,NA,0.351646807943279,NA,-0.142239370872467,NA,-0.0292477392074508,0.0802127452190853,0.291006788428148,-1.40209085189597,NA,NA,1.50988470636492,2.52944364029571,9.36236107954648,-0.704519760522311,NA,-5.46462948395129,NA,NA,-0.066605091373921,0.74325054575837,0.293852456431258,NA,1.95318569583658,1.29719335727316,-0.847006185950026
